emp_no,first_name,last_name,birth_date,from_date,to_date,title
107343,Guttorm,Baer,1964-08-29,1985-07-30,9999-01-01,Senior Staff
107355,Divier,Aingworth,1964-08-17,1996-09-11,9999-01-01,Senior Staff
107360,Tru,Roccetti,1964-03-24,1995-10-14,1998-04-22,Staff
107363,Gilbert,Dechter,1964-04-13,1987-01-04,9999-01-01,Engineer
107372,Xiaocheng,Castellani,1964-09-10,1989-05-25,9999-01-01,Engineer
107374,Moon,Himler,1964-12-03,1994-06-26,9999-01-01,Senior Engineer
107377,Irene,Katiyar,1964-06-04,1993-07-07,9999-01-01,Senior Staff
107381,Iara,Vickson,1964-10-19,1988-01-24,1993-07-31,Staff
107398,Berhard,Bottner,1964-08-29,1997-06-06,9999-01-01,Senior Engineer
107411,Keung,Szmurlo,1964-03-01,1987-01-08,9999-01-01,Engineer
107427,Premsyl,Hebden,1964-09-01,1997-12-27,9999-01-01,Senior Staff
107433,Subir,Casley,1964-01-30,1991-06-23,9999-01-01,Engineer
107446,Valery,Mitchem,1964-02-24,1989-06-12,9999-01-01,Engineer
107475,Urs,Ramras,1964-02-29,1990-09-03,9999-01-01,Senior Engineer
107499,Shahab,Figueira,1964-10-28,1997-08-28,9999-01-01,Engineer
107507,Adel,Grandbois,1964-05-14,1992-08-02,9999-01-01,Engineer
107538,Gaetan,Levergood,1964-09-10,1999-09-20,9999-01-01,Engineer
107546,Kwangjo,Gajiwala,1964-06-20,1993-08-24,9999-01-01,Engineer
107548,Rosella,Hmelo,1964-04-12,2000-01-18,9999-01-01,Staff
107556,Masasuke,Schaap,1964-04-19,1990-11-27,9999-01-01,Engineer
107563,Marin,Seuren,1964-03-20,1996-05-09,2002-02-05,Senior Staff
107565,Radoslaw,Mandelberg,1964-02-03,1988-06-05,9999-01-01,Senior Engineer
107578,Bernardo,Swan,1964-10-08,1999-11-02,9999-01-01,Senior Engineer
107600,Itzchak,Lorho,1964-03-22,1997-09-07,9999-01-01,Engineer
107619,Nigel,Sambasivam,1964-07-31,1989-12-05,9999-01-01,Senior Staff
107622,Tsutomu,Lanteri,1964-10-03,1997-10-07,9999-01-01,Senior Engineer
107696,Dulce,Berendt,1964-04-02,1996-04-14,9999-01-01,Staff
107701,Fumiyo,Gist,1964-06-13,1996-08-03,9999-01-01,Senior Staff
107707,Lillian,Doering,1964-12-24,1999-01-03,9999-01-01,Engineer
107721,Wanqing,Aingworth,1964-12-15,1986-11-28,2002-04-18,Engineer
107725,Shalesh,Schaad,1964-09-03,1992-08-20,9999-01-01,Assistant Engineer
107742,Terresa,Chiodo,1964-04-28,1994-06-10,2000-12-11,Staff
107762,Tamiya,Vesel,1964-05-15,1997-12-28,9999-01-01,Staff
107768,Vishwani,Cesareni,1964-02-10,1994-07-27,1999-09-11,Staff
107769,Koldo,Rotem,1964-10-09,1995-10-15,9999-01-01,Senior Engineer
107789,Vitaly,Anick,1964-02-07,1989-02-13,9999-01-01,Senior Staff
107796,Lihong,Ossenbruggen,1964-11-18,1997-08-20,9999-01-01,Engineer
107827,Vishu,Perez,1964-03-12,1987-11-07,1993-05-19,Staff
107830,Sungwon,Ladret,1964-07-19,1996-07-30,9999-01-01,Senior Staff
107835,Nikolaus,Ghandeharizadeh,1964-02-20,1988-12-25,1991-03-17,Engineer
107837,Teunis,McClure,1964-07-25,1998-01-12,1999-04-20,Technique Leader
107842,Vidar,Ashish,1964-11-04,1990-01-21,9999-01-01,Senior Staff
107847,Jenwei,Akaboshi,1964-06-26,1991-06-26,9999-01-01,Senior Staff
107851,Arch,Pocchiola,1964-07-08,1999-04-20,9999-01-01,Technique Leader
107874,Sreekrishna,Eppinger,1964-02-12,1985-11-11,1998-06-10,Senior Engineer
107911,Yagil,Jervis,1964-03-13,1985-07-21,9999-01-01,Senior Staff
107928,Taizo,Deverell,1964-01-19,1988-05-19,9999-01-01,Engineer
107971,Elliott,Ravishankar,1964-08-24,1989-10-12,9999-01-01,Assistant Engineer
107973,Woody,Sridhar,1964-06-02,1999-02-23,9999-01-01,Assistant Engineer
107988,Doowon,Luders,1964-08-18,1998-08-11,9999-01-01,Engineer
107991,Kendra,Gurbaxani,1964-03-26,1986-04-12,9999-01-01,Senior Engineer
108017,Palash,Gulla,1964-06-24,1995-09-05,9999-01-01,Senior Engineer
108037,Xiong,Schiettecatte,1964-11-29,1989-08-20,9999-01-01,Technique Leader
108057,Hitomi,Jiafu,1964-11-01,1985-05-10,9999-01-01,Senior Engineer
108069,Yoshinari,Gimbel,1964-05-24,1985-11-27,9999-01-01,Engineer
108072,Christ,Greibach,1964-08-20,1998-08-01,9999-01-01,Engineer
108077,Makato,Nitsch,1964-04-23,1993-05-20,9999-01-01,Senior Staff
108108,Valery,Eppinger,1964-06-10,1992-11-05,9999-01-01,Senior Engineer
108113,Emdad,Bennis,1964-12-04,1991-08-23,9999-01-01,Engineer
108143,Shrikanth,Lortz,1964-07-20,1994-05-21,9999-01-01,Senior Staff
108189,Jouko,Zweizig,1964-12-05,1997-01-03,9999-01-01,Staff
108211,Gian,Reghbati,1964-03-23,1997-05-11,2001-10-31,Staff
108239,Barna,Beeson,1964-12-28,1998-01-02,9999-01-01,Staff
108280,Elzbieta,Thebaut,1964-01-24,1987-11-24,9999-01-01,Engineer
108335,Masaki,Erde,1964-10-02,1998-04-26,9999-01-01,Engineer
108336,Qunsheng,Remmele,1964-04-16,1988-09-08,9999-01-01,Engineer
108337,Hyuckchul,Miara,1964-06-26,1993-09-28,9999-01-01,Senior Staff
108340,Shooichi,Lorho,1964-07-08,1996-02-03,1996-11-25,Senior Staff
108344,Augustine,Pollock,1964-07-06,1995-09-29,1998-03-24,Staff
108356,Junsik,Panwar,1964-02-08,1985-10-07,9999-01-01,Senior Staff
108385,Martina,Waymire,1964-06-22,1999-12-04,9999-01-01,Staff
108405,Sadegh,Hanratty,1964-08-29,1996-02-11,9999-01-01,Senior Staff
108435,Gully,Bernardeschi,1964-12-10,1999-11-25,2000-03-28,Staff
108454,Tsz,Nanard,1964-08-30,1986-04-28,9999-01-01,Engineer
108499,Avishai,Serdy,1964-07-22,1998-09-13,2001-11-08,Engineer
108516,Arvin,Rusmann,1964-11-15,1988-06-07,9999-01-01,Engineer
108530,Manibrata,Couchot,1964-09-05,1993-08-23,9999-01-01,Senior Staff
108532,Arvind,Luft,1964-04-12,1999-03-25,9999-01-01,Staff
108542,Jaihie,Socorro,1964-04-07,1992-02-25,9999-01-01,Assistant Engineer
108550,Piyawadee,Vesna,1964-08-20,1993-03-27,1996-07-27,Technique Leader
108564,Hsiangchu,Brookner,1964-01-22,1998-09-18,9999-01-01,Staff
108565,Karlis,Gunderson,1964-06-06,1996-03-18,9999-01-01,Staff
108571,Luerbio,Koshiba,1964-11-23,1988-03-05,9999-01-01,Engineer
108587,Hisao,Nanard,1964-10-02,1999-09-15,2000-03-21,Senior Staff
108609,Subhada,Baik,1964-12-29,1999-07-24,2002-01-11,Staff
108626,Gilbert,Thisen,1964-12-08,1989-06-19,9999-01-01,Engineer
108628,Filipp,Aloisi,1964-08-13,1986-10-14,1992-10-22,Engineer
108632,Georgy,Danlos,1964-10-15,1994-01-29,1997-10-16,Staff
108635,Teruyuki,Desikan,1964-04-13,1995-02-22,9999-01-01,Engineer
108638,Elvia,Ertl,1964-11-08,1994-03-25,9999-01-01,Senior Engineer
108647,Hatim,Rodiger,1964-10-18,1998-06-25,2001-04-07,Engineer
108689,Honglan,Menhardt,1964-07-15,1996-07-25,9999-01-01,Engineer
108696,Candido,Yurek,1964-04-10,1985-03-17,1999-01-09,Senior Staff
108724,Xiaoheng,Madeira,1964-12-01,1985-07-08,9999-01-01,Engineer
108745,Yifei,Masand,1964-05-13,1997-08-06,2002-07-13,Staff
108748,Val,Swift,1964-09-20,1991-08-25,9999-01-01,Engineer
108757,Sudharsan,Ghandeharizadeh,1964-06-12,1989-04-08,9999-01-01,Engineer
108760,Saeko,Demir,1964-04-04,1993-07-26,9999-01-01,Senior Staff
108762,Steen,Heuter,1964-08-29,1990-06-24,2001-09-09,Senior Staff
108768,Saeed,Delgrange,1964-10-13,1988-10-29,1989-04-06,Engineer
108769,Brewster,Ozeki,1964-10-12,1999-08-27,2000-08-14,Engineer
108789,Gao,Hoogerwoord,1964-11-09,1993-10-01,9999-01-01,Senior Staff
108790,Leaf,Fetvedt,1964-06-22,2002-02-09,9999-01-01,Engineer
108795,Zeydy,Haraldson,1964-05-17,1990-08-01,9999-01-01,Senior Staff
108834,Peer,Spieker,1964-04-12,1989-08-02,9999-01-01,Senior Engineer
108836,Navin,Leivant,1964-12-09,1996-05-22,9999-01-01,Engineer
108843,Conal,Lamba,1964-12-18,1997-02-06,1998-09-24,Engineer
108854,Dmitry,Ranta,1964-09-20,1992-05-23,9999-01-01,Engineer
108869,Jinxi,Vasanthakumar,1964-03-01,1997-09-15,9999-01-01,Staff
108874,Pohua,Penn,1964-01-02,1996-06-25,1996-12-10,Staff
108920,Subbu,Fioravanti,1964-04-20,1995-11-23,9999-01-01,Engineer
108924,Miquel,Casperson,1964-08-11,1998-02-21,9999-01-01,Staff
108932,Chikara,Peris,1964-02-14,1994-07-21,9999-01-01,Engineer
108972,Zhonghui,Gajiwala,1964-05-09,1992-02-17,9999-01-01,Senior Staff
109021,Guoxiang,Hofmeyr,1964-04-14,1997-10-27,9999-01-01,Senior Engineer
109044,Kannan,Radwan,1964-11-05,1985-05-10,9999-01-01,Engineer
109050,Tesuro,Shanbhogue,1964-04-28,1988-05-28,1992-11-29,Staff
109051,Qiwen,Peres,1964-04-03,1995-03-21,9999-01-01,Assistant Engineer
109070,Snehasis,Schrift,1964-08-27,1988-06-13,1990-05-31,Engineer
109081,Gennady,Jording,1964-08-12,1989-12-29,9999-01-01,Senior Staff
109095,Kyoichi,Bail,1964-03-27,1999-09-11,9999-01-01,Senior Engineer
109123,Sadegh,Makrucki,1964-01-14,1994-07-14,1997-06-29,Senior Staff
109130,Shichao,Ruther,1964-07-22,1998-09-16,9999-01-01,Senior Engineer
109143,Tianruo,Morrow,1964-01-27,1999-08-06,9999-01-01,Engineer
109157,Dmitry,Trogemann,1964-10-01,1986-07-24,1991-09-26,Staff
109163,Zhanqiu,Harnett,1964-04-16,1991-07-06,9999-01-01,Engineer
109179,Kwangsub,Passafiume,1964-10-08,1985-02-09,9999-01-01,Senior Staff
109186,Serge,Keohane,1964-10-18,1990-08-19,9999-01-01,Senior Staff
109188,Insup,Deverell,1964-02-26,1987-09-29,9999-01-01,Engineer
109192,Baruch,Barbanera,1964-04-04,2000-10-25,9999-01-01,Staff
109203,Eishiro,Munro,1964-02-29,1988-12-15,9999-01-01,Assistant Engineer
109207,Martine,Langford,1964-08-05,1993-03-14,9999-01-01,Senior Staff
109229,Fumiko,Krybus,1964-02-11,1995-04-30,9999-01-01,Engineer
109238,Diederik,Cochrane,1964-11-09,1986-09-26,9999-01-01,Senior Engineer
109250,Kristinn,Matzen,1964-12-08,1985-10-16,9999-01-01,Senior Staff
109274,Kazuyasu,Parfitt,1964-05-13,1996-05-07,9999-01-01,Engineer
109283,Baocai,Kushnir,1964-09-02,1989-11-29,9999-01-01,Engineer
109326,Xiaoqiang,Georg,1964-10-26,1994-03-13,9999-01-01,Senior Staff
109328,Duangkaew,Hiraishi,1964-03-05,1995-11-26,9999-01-01,Engineer
109329,Tran,Ariola,1964-02-04,1996-11-22,1999-12-13,Engineer
109331,Leah,Glowinski,1964-08-11,1995-03-12,9999-01-01,Engineer
109336,Xiaocheng,Kawashima,1964-12-17,1997-11-14,1999-11-15,Senior Staff
109339,Hongzue,Piazza,1964-01-07,1999-03-21,1999-06-11,Staff
109363,Gian,Chleq,1964-08-03,1988-11-28,9999-01-01,Engineer
109368,Suvo,Marrevee,1964-08-21,1993-09-06,1995-12-15,Engineer
109396,Mats,Velardi,1964-01-10,1986-03-03,9999-01-01,Technique Leader
109398,Danel,Gente,1964-06-14,1985-03-23,9999-01-01,Technique Leader
109401,Christoper,Kilgour,1964-12-22,1992-12-06,9999-01-01,Senior Staff
109416,Xiadong,Deville,1964-04-19,1987-01-10,1991-05-30,Engineer
109417,Kamran,Radhakrishnan,1964-07-26,1996-07-14,9999-01-01,Assistant Engineer
109418,Krister,Codenie,1964-01-23,1996-04-05,9999-01-01,Engineer
109423,Frazer,Bultermann,1964-08-26,1992-10-21,1998-11-24,Staff
109426,Krassimir,Bazelow,1964-01-05,1989-11-22,9999-01-01,Senior Engineer
109434,Beshir,Msuda,1964-03-17,1996-08-02,9999-01-01,Staff
109439,Fumitaka,Rosenbaum,1964-01-25,1996-06-06,9999-01-01,Engineer
109464,Sandeepan,Hemaspaandra,1964-09-18,1986-06-08,9999-01-01,Senior Staff
109469,Georg,Felder,1964-07-09,1986-01-02,9999-01-01,Engineer
109475,Eishiro,Katalagarianos,1964-06-15,1996-05-29,9999-01-01,Senior Engineer
109478,Jackson,Leivant,1964-08-09,1986-12-30,1993-01-18,Senior Engineer
109479,Lihong,Hatcliff,1964-01-09,1998-08-07,9999-01-01,Senior Staff
109482,Herb,Koblick,1964-12-28,1998-09-30,9999-01-01,Engineer
109532,Limsoon,Vieri,1964-12-15,1994-04-26,9999-01-01,Engineer
109551,Atreye,Khalil,1964-10-16,1989-10-04,9999-01-01,Engineer
109568,Mingsen,Mitina,1964-05-06,1999-10-17,9999-01-01,Assistant Engineer
109587,Mahmut,Raczkowsky,1964-09-21,1989-06-20,1995-05-28,Engineer
109617,Murthy,Benzmuller,1964-11-05,1993-10-07,9999-01-01,Senior Staff
109624,Uta,Swick,1964-08-04,1999-06-08,9999-01-01,Engineer
109631,Amstein,England,1964-06-20,1993-07-22,9999-01-01,Technique Leader
109680,Nahid,Murtagh,1964-02-16,1986-12-02,9999-01-01,Senior Engineer
109692,Shih,Baar,1964-04-10,1989-09-16,1993-03-11,Engineer
109693,Tamiya,Gladwell,1964-03-17,1996-10-13,9999-01-01,Staff
109708,Weiye,Showalter,1964-07-03,1997-08-05,9999-01-01,Engineer
109711,Lidong,Tomescu,1964-08-04,1995-02-28,9999-01-01,Senior Staff
109713,Ugo,Ladret,1964-06-29,1992-01-03,2000-10-03,Engineer
109728,Huai,Tibblin,1964-07-17,1987-12-23,9999-01-01,Engineer
109731,Qiwen,Alpay,1964-03-19,1989-10-11,9999-01-01,Senior Staff
109737,Leaf,Bazzichi,1964-03-02,1997-05-17,1998-05-29,Staff
109742,Percy,Bellone,1964-10-10,1994-05-10,2000-04-03,Engineer
109753,LiMin,Lanzelotte,1964-05-09,1999-12-10,9999-01-01,Staff
109762,Shem,Ferriere,1964-09-11,1992-12-07,9999-01-01,Technique Leader
109788,Yucai,Conte,1964-02-13,1995-04-19,9999-01-01,Engineer
109805,Fan,Bugaenko,1964-03-03,1991-08-22,1999-09-13,Senior Staff
109854,Aluzio,Leivant,1964-11-16,1986-02-22,9999-01-01,Senior Staff
109858,Fan,Giveon,1964-06-21,1990-09-17,9999-01-01,Senior Engineer
109861,Utpal,Kieras,1964-08-09,1988-06-20,9999-01-01,Senior Engineer
109869,Hitofumi,Quaggetto,1964-04-04,1991-05-10,9999-01-01,Senior Staff
109881,Lansing,Karcich,1964-04-26,1990-09-27,2000-01-29,Senior Staff
109958,Bodh,Eickenmeyer,1964-12-10,1995-04-28,9999-01-01,Senior Staff
109962,Tetsushi,Speer,1964-06-22,1986-12-06,9999-01-01,Engineer
109974,Zhenhua,Ressouche,1964-09-25,1991-06-19,9999-01-01,Senior Staff
110567,Leon,DasSarma,1964-04-25,1986-10-21,9999-01-01,Manager
200036,Dietrich,Kaminger,1964-08-31,1990-05-09,9999-01-01,Senior Staff
200040,Aamod,Michaels,1964-05-11,1989-12-26,9999-01-01,Engineer
200045,Salvador,Montresor,1964-12-16,1994-03-06,9999-01-01,Senior Staff
200064,Shigeu,Suermann,1964-09-25,1988-03-25,9999-01-01,Senior Staff
200068,Gurbir,Moffat,1964-03-11,1992-04-04,9999-01-01,Senior Staff
200091,Heon,Marchegay,1964-02-18,1997-08-31,9999-01-01,Staff
200097,Paloma,Zumaque,1964-05-16,1997-04-30,9999-01-01,Staff
200132,Seongbin,Weisert,1964-11-24,1992-08-05,1997-01-04,Senior Staff
200139,Subhankar,Baig,1964-10-23,1999-10-17,9999-01-01,Staff
200167,Krassimir,Swist,1964-01-02,1997-08-22,9999-01-01,Senior Staff
200174,Achilleas,Cooman,1964-07-17,1990-01-16,9999-01-01,Engineer
200184,Lokesh,Wendorf,1964-07-24,1997-06-03,1999-09-23,Staff
200207,Sudhanshu,Kobuchi,1964-12-30,1993-04-14,9999-01-01,Senior Staff
200208,Luigi,Milicic,1964-05-27,1991-11-19,9999-01-01,Senior Engineer
200214,Fusako,DeMori,1964-01-19,1998-05-10,2000-07-27,Technique Leader
200248,Navin,Herath,1964-01-22,1999-10-02,2001-07-30,Staff
200255,Hatsukazu,Quaggetto,1964-05-12,1994-09-08,2000-07-12,Staff
200290,Eberhardt,Toyoshima,1964-09-03,1995-08-08,9999-01-01,Senior Staff
200291,Chriss,Sevcikova,1964-02-03,1988-06-03,1989-04-27,Staff
200297,Giordano,Bernatsky,1964-11-23,1994-09-04,9999-01-01,Engineer
200299,Jeanna,Fujisawa,1964-10-06,1996-04-24,9999-01-01,Engineer
200302,Sanjit,Spataro,1964-08-05,1993-11-14,9999-01-01,Senior Engineer
200307,Yongdong,Jiafu,1964-12-14,1993-08-13,9999-01-01,Senior Staff
200321,Yifei,Wendorf,1964-01-15,1986-08-15,1992-03-26,Engineer
200326,Fayez,Chvatal,1964-06-21,1988-09-05,9999-01-01,Engineer
200327,Apostol,Spinelli,1964-12-13,1989-07-09,9999-01-01,Senior Engineer
200347,Mikhail,Ritzmann,1964-02-29,1990-12-03,1996-05-28,Senior Staff
200378,Kasturi,Pelc,1964-01-31,1985-04-19,1990-06-27,Engineer
200379,Susuma,Heijenga,1964-07-03,1993-01-10,9999-01-01,Senior Staff
200420,Byong,Schapire,1964-03-15,2001-01-07,9999-01-01,Staff
200428,Bokyung,Picht,1964-02-05,1995-08-16,9999-01-01,Assistant Engineer
200430,Iara,Alpay,1964-08-14,1994-12-04,9999-01-01,Engineer
200431,Shih,Jumpertz,1964-02-21,1995-12-03,9999-01-01,Engineer
200446,Hatim,Schauser,1964-09-12,1996-04-02,9999-01-01,Staff
200470,Girolamo,Thebaut,1964-02-12,1991-02-26,9999-01-01,Assistant Engineer
200472,Jaihie,Cunliffe,1964-02-01,1993-05-07,9999-01-01,Senior Staff
200481,Valery,Klerer,1964-07-15,1985-12-20,9999-01-01,Senior Staff
200482,Gretta,Osgood,1964-10-18,1997-09-26,9999-01-01,Engineer
200484,Tzu,Ranta,1964-11-09,1990-08-13,9999-01-01,Engineer
200498,Haldon,Tokunaga,1964-05-22,1998-01-06,9999-01-01,Senior Engineer
200513,Tsz,Uehara,1964-10-25,1997-08-29,9999-01-01,Senior Staff
200519,Zhenhua,Janocha,1964-10-11,1985-05-03,9999-01-01,Senior Staff
200523,Woody,Shumilov,1964-01-18,1992-06-03,9999-01-01,Senior Staff
200529,Lene,Chinal,1964-08-22,1999-05-04,9999-01-01,Senior Staff
200537,Mayumi,Iacovou,1964-05-18,1997-05-23,9999-01-01,Engineer
200545,Mostafa,Cooley,1964-12-24,1985-10-17,9999-01-01,Engineer
200548,Xuedong,Eiter,1964-09-07,1986-11-11,9999-01-01,Senior Staff
200609,Gennadi,Scallan,1964-03-15,1988-11-03,9999-01-01,Engineer
200643,Kitty,Dechter,1964-05-26,1987-02-01,9999-01-01,Engineer
200647,Maha,Solovay,1964-04-08,1998-06-18,1999-08-02,Senior Engineer
200663,Amstein,McFarlan,1964-03-15,1985-10-25,9999-01-01,Senior Staff
200682,Masato,Orlowski,1964-11-02,2000-01-30,9999-01-01,Staff
200737,Rajmohan,Jording,1964-02-05,2002-04-01,9999-01-01,Technique Leader
200741,Steen,Restivo,1964-05-14,1996-09-21,9999-01-01,Senior Engineer
200753,Weijing,Matheson,1964-07-11,1994-07-05,9999-01-01,Engineer
200765,Gregory,Michaeli,1964-06-03,1991-02-22,9999-01-01,Engineer
200774,Tayeb,Katzenelson,1964-01-12,1988-03-20,1999-07-03,Assistant Engineer
200775,Toshimi,Marquardt,1964-03-12,1997-04-24,9999-01-01,Senior Engineer
200836,Akeno,Brookman,1964-03-22,1991-05-15,9999-01-01,Engineer
200840,Gian,Siepmann,1964-08-24,1999-12-20,9999-01-01,Technique Leader
200901,Divier,Duclos,1964-05-28,1997-11-24,9999-01-01,Senior Staff
200903,Masaki,Casperson,1964-10-28,1992-09-24,9999-01-01,Senior Staff
200908,Candido,Olivero,1964-05-20,1986-09-28,9999-01-01,Senior Staff
200919,Pradeep,Schwartzbauer,1964-05-25,1997-08-30,9999-01-01,Staff
200928,Ottavia,Preusig,1964-06-08,1985-05-24,1995-07-24,Senior Engineer
200929,Fan,Rosay,1964-04-28,1985-09-17,9999-01-01,Engineer
200941,Pascal,Rassart,1964-07-21,1993-07-21,9999-01-01,Senior Staff
200948,Anneli,Murthy,1964-11-01,1997-08-16,2000-05-25,Engineer
200950,Danco,Ashish,1964-06-08,1991-05-10,9999-01-01,Senior Staff
200986,Karsten,Bultermann,1964-09-07,1995-08-01,9999-01-01,Senior Engineer
200990,Sushant,Baranowski,1964-09-08,1996-12-11,9999-01-01,Engineer
200991,Kasturi,Colorni,1964-10-25,1989-04-01,9999-01-01,Senior Engineer
200996,Tonia,Niizuma,1964-06-15,2000-07-03,9999-01-01,Staff
201001,Satoru,Serre,1964-03-27,1995-10-21,1998-11-24,Senior Engineer
201050,Weidon,Showalter,1964-04-18,1986-09-26,1987-01-02,Engineer
201064,Ger,Nations,1964-05-19,1991-05-16,9999-01-01,Senior Engineer
201067,Weiwu,Maksimenko,1964-10-07,1993-08-23,9999-01-01,Staff
201072,George,Teitelbaum,1964-08-27,1994-04-18,1996-03-03,Senior Staff
201084,Weiru,McConalogue,1964-08-07,1989-06-07,9999-01-01,Senior Staff
201107,Aleksandar,Garnier,1964-12-08,1992-10-05,9999-01-01,Senior Staff
201170,Lalit,Busillo,1964-02-02,1992-01-29,9999-01-01,Engineer
201193,Dinah,Skogmar,1964-09-20,1989-08-17,1989-11-07,Engineer
201206,Radhakrishnan,Luce,1964-11-02,1993-10-28,9999-01-01,Staff
201216,Felicidad,Zeilberger,1964-06-20,1991-09-05,1998-09-09,Senior Staff
201218,Katsuo,Marrevee,1964-03-06,1996-09-27,9999-01-01,Engineer
201219,Giri,Adachi,1964-04-01,1989-05-17,1990-04-06,Staff
201253,Toshimi,Siprelle,1964-06-25,1985-05-26,9999-01-01,Senior Staff
201281,Jiakeng,Bondorf,1964-09-20,1992-08-28,1992-11-23,Engineer
201296,Panayotis,Prenel,1964-06-07,1995-11-02,9999-01-01,Technique Leader
201302,Leni,Choobineh,1964-06-13,1990-12-11,9999-01-01,Engineer
201314,Hidefumi,Krichel,1964-02-22,1999-10-09,9999-01-01,Engineer
201334,Lene,Acton,1964-01-25,1997-10-06,9999-01-01,Staff
201356,Xuedong,Assaf,1964-06-26,1988-05-20,9999-01-01,Technique Leader
201382,Gererd,Schiper,1964-10-04,1987-11-11,9999-01-01,Senior Staff
201407,Pranav,Anguita,1964-06-29,1987-03-31,9999-01-01,Engineer
201443,Vishwani,Zaiane,1964-07-25,1989-06-27,9999-01-01,Assistant Engineer
201445,Marie,Liesche,1964-02-15,1996-05-01,9999-01-01,Technique Leader
201451,Leandro,Ladret,1964-04-16,1990-07-10,9999-01-01,Senior Staff
201475,Gopalakrishnan,Polajnar,1964-09-10,1986-10-19,9999-01-01,Engineer
201501,Mamdouh,Hatcliff,1964-10-22,1986-05-18,9999-01-01,Engineer
201529,Kristin,Fiebach,1964-10-24,1985-10-27,1990-08-21,Engineer
201534,Subhash,Petereit,1964-12-30,1986-11-06,9999-01-01,Engineer
201540,Wanqing,Grospietsch,1964-04-04,1995-03-13,9999-01-01,Senior Staff
201548,Gen,Kavvadias,1964-12-16,1993-03-14,1995-07-09,Staff
201555,Vasilis,Weiland,1964-02-11,1988-03-28,9999-01-01,Engineer
201569,Munenori,Nitto,1964-04-04,1994-02-10,9999-01-01,Technique Leader
201575,Valery,Lalonde,1964-02-25,1994-09-26,9999-01-01,Engineer
201617,Tsutomu,Naudin,1964-01-19,1998-11-15,9999-01-01,Senior Staff
201620,Aamod,Randi,1964-09-28,1997-12-13,9999-01-01,Engineer
201623,Noritoshi,Krybus,1964-08-19,1999-08-09,9999-01-01,Staff
201626,Guiseppe,Aloia,1964-02-17,1990-05-10,9999-01-01,Senior Staff
201637,Kwangho,Tsunoo,1964-01-08,1997-02-20,9999-01-01,Engineer
201644,Matk,Jansen,1964-08-15,1987-09-02,9999-01-01,Senior Staff
201647,Valeska,Zlotek,1964-08-24,1998-06-12,2000-04-24,Senior Staff
201656,Susanne,Pagter,1964-12-11,1994-02-05,9999-01-01,Senior Staff
201660,Guozhong,Stellhorn,1964-06-06,1989-05-06,9999-01-01,Engineer
201674,Kazuhiko,Muchinsky,1964-08-19,1992-04-12,9999-01-01,Technique Leader
201677,Akeel,Kriebel,1964-11-14,1986-02-05,9999-01-01,Engineer
201702,Teruyuki,Doering,1964-01-07,1998-10-19,9999-01-01,Staff
201704,Shuzo,Kolvik,1964-04-29,1991-04-24,1995-03-24,Engineer
201707,Jianhua,Sinicrope,1964-08-26,1990-01-27,1996-09-25,Senior Engineer
201726,Gila,Bonifati,1964-12-14,1997-08-31,9999-01-01,Staff
201743,Hyuckchul,Cannard,1964-02-12,1999-07-12,9999-01-01,Engineer
201754,Nikolaus,Munck,1964-05-18,1986-11-13,9999-01-01,Senior Staff
201779,Reinhard,Vitiello,1964-08-01,1994-11-21,1996-11-25,Staff
201783,Margareta,Petersohn,1964-11-02,1987-05-18,9999-01-01,Engineer
201786,Franziska,Marrevee,1964-06-10,1987-12-31,9999-01-01,Senior Engineer
201788,Eishiro,Garigliano,1964-01-12,1986-08-17,9999-01-01,Technique Leader
201792,Shmuel,Sudkamp,1964-04-05,1990-05-13,9999-01-01,Engineer
201808,Elvia,Jenevein,1964-01-14,1990-04-04,9999-01-01,Senior Staff
201811,Tuval,Gulak,1964-12-07,1996-05-03,1996-06-06,Staff
201812,Mong,Tzvieli,1964-06-19,1990-02-08,9999-01-01,Senior Engineer
201827,Halsur,Morrey,1964-06-24,1988-07-22,9999-01-01,Engineer
201839,Alois,Demke,1964-09-08,1987-10-10,1996-09-28,Senior Staff
201842,Szabolcs,Kalsbeek,1964-01-17,1991-05-11,2000-07-06,Engineer
201844,Perry,Gente,1964-06-09,1993-11-09,2001-12-24,Senior Staff
201850,Hatsukazu,Tsunoo,1964-11-29,1994-02-17,9999-01-01,Engineer
201856,Shem,Ginesta,1964-11-14,1987-06-13,9999-01-01,Senior Staff
201866,Leandro,Rando,1964-11-21,1998-12-13,2002-02-07,Engineer
201868,Berhard,Nannarelli,1964-11-27,1987-04-03,9999-01-01,Senior Engineer
201873,Gad,Auria,1964-04-09,1992-02-01,9999-01-01,Senior Staff
201876,Vishwani,Madeira,1964-11-27,1994-07-03,9999-01-01,Senior Staff
201882,Toshimo,Kaiser,1964-01-30,1986-03-20,9999-01-01,Engineer
